address,class,data-pid,data-pname,data-price,data-equipment,data-style,data-variant,data-vgid,data-minspeed
13257 15TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13285 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13285 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13285 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13285 15TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13293 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13293 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13293 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13293 15TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13305 25TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13305 25TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13308 27TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13308 27TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13309 23RD PL NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13309 23RD PL NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
1331 N  121ST ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
1331 N  121ST ST SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
1331 N  88TH ST SEATTLE WA 98103 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
1331 N  88TH ST SEATTLE WA 98103 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13312 BAGLEY AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13312 BAGLEY AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13321 30TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13321 30TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13323 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13323 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13323 15TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13323 15TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13323 1ST AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13323 1ST AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13323 20TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13323 20TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13323 69TH AVE NE SEATTLE WA 98034 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13323 69TH AVE NE SEATTLE WA 98034 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13323 69TH AVE NE SEATTLE WA 98034 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13323 69TH AVE NE SEATTLE WA 98034 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13326 2ND AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13326 2ND AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
1333 N  125TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
1333 N  125TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
1333 N  125TH ST SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
1333 N  125TH ST SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13337 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13337 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13337 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13337 GREENWOOD AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13340 3RD AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13340 3RD AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13343 25TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13343 25TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13345 22ND AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13345 22ND AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13345 22ND AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13345 22ND AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13347 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13347 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13347 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13347 GREENWOOD AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13410 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13410 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13410 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13410 GREENWOOD AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13416 26TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13416 26TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13420 27TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13420 27TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13428 27TH AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13428 27TH AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13435 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13435 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13435 GREENWOOD AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13435 GREENWOOD AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
135 1ST AVE W SEATTLE WA 98119 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
135 1ST AVE W SEATTLE WA 98119 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
135 1ST AVE W SEATTLE WA 98119 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
135 1ST AVE W SEATTLE WA 98119 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13501 AURORA AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13501 AURORA AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13503 NORTH PARK AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13503 NORTH PARK AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13505 72ND AVE NE SEATTLE WA 98034 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13505 72ND AVE NE SEATTLE WA 98034 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13505 72ND AVE NE SEATTLE WA 98034 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13505 72ND AVE NE SEATTLE WA 98034 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13506 DENSMORE AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13506 DENSMORE AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13507 LINDEN AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13507 LINDEN AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13507 LINDEN AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13507 LINDEN AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13510 AURORA AVE N SEATTLE WA 98133 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13510 AURORA AVE N SEATTLE WA 98133 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13512 15TH PL NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13512 15TH PL NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13517 1ST AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13517 1ST AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13519 15TH PL NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
13519 15TH PL NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~5,Fiber Internet,$30.00,null,null,Up to 200 Mbps,C-HSI-FBR-001-200-Mbps,200.0
13519 15TH PL NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~3,Fiber Internet,$50.00,null,null,Up to 500 Mbps,C-HSI-FBR-001-500-Mbps,500.0
13519 15TH PL NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~1,Fiber Internet,$75.00,null,null,Up to 940 Mbps,C-HSI-FBR-001-940-Mbps,940.0
13519 22ND AVE NE SEATTLE WA 98125 USA,product ,C-HSI-FBR-001~43,Fiber Internet,$50.00,null,null,Up to 500 Mbps - Price For Life,C-HSI-FBR-001-500-Mbps-PFL,500.0
13519 22ND AVE NE SEATTLE WA 98125 USA,product selected,C-HSI-FBR-001~47,Fiber Internet,$75.00,null,null,Up to 940 Mbps - Price For Life,C-HSI-FBR-001-940-Mbps-PFL,940.0
13521 8TH AVE NW SEATTLE WA 98177 USA,product ,C-HSI-FBR-001~7,Fiber Internet,$29.00,null,null,Up to 100 Mbps,C-HSI-FBR-001-100-Mbps,100.0
